idx	rho	beta	gamma	method	metric	perf
5	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10096806970559805
6	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
6	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
6	0.2	0.5	-inf	RWR + Curv	AveP	0.08839669215314973
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.26
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.205
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10955494079671843
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.27
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.195
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.10020242562826623
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.3
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.225
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10880767379480201
7	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
7	0.2	0.5	-inf	RWR + Curv	Prec@200	0.145
7	0.2	0.5	-inf	RWR + Curv	AveP	0.08135858743448962
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.22
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.175
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09683797187016016
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.24
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.165
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08952795406085619
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.26
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.185
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09481240886172793
8	0.2	0.5	-inf	RWR + Curv	Prec@100	0.28
8	0.2	0.5	-inf	RWR + Curv	Prec@200	0.185
8	0.2	0.5	-inf	RWR + Curv	AveP	0.0927487315590471
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.31
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.23
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.11125503204487953
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.31
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.21
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.10195270825799935
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.32
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.225
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10967586783061639
9	0.2	0.5	-inf	RWR + Curv	Prec@100	0.25
9	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
9	0.2	0.5	-inf	RWR + Curv	AveP	0.0852866951561218
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.175
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10020262191024495
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.26
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.175
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09133364903897663
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.26
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.19
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09708362004783838
10	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
10	0.2	0.5	-inf	RWR + Curv	Prec@200	0.155
10	0.2	0.5	-inf	RWR + Curv	AveP	0.08269324654381707
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.185
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09439522868421671
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.185
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08860684743695793
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.185
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09282403087465711
11	0.2	0.5	-inf	RWR + Curv	Prec@100	0.25
11	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
11	0.2	0.5	-inf	RWR + Curv	AveP	0.08885588015087353
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.27
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.205
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10660574009580218
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.28
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.205
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09889223229967475
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.29
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.225
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10551174505058175
12	0.2	0.5	-inf	RWR + Curv	Prec@100	0.26
12	0.2	0.5	-inf	RWR + Curv	Prec@200	0.175
12	0.2	0.5	-inf	RWR + Curv	AveP	0.0906159610205024
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.29
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.215
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.11182283716135254
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.29
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.215
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.10156572718391838
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.31
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.22
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.11002479555640132
13	0.2	0.5	-inf	RWR + Curv	Prec@100	0.22
13	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
13	0.2	0.5	-inf	RWR + Curv	AveP	0.08632754304291465
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.2
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10148526400069316
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.23
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.2
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09329471517795175
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.26
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.2
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09888323545130341
14	0.2	0.5	-inf	RWR + Curv	Prec@100	0.24
14	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
14	0.2	0.5	-inf	RWR + Curv	AveP	0.08746249545449361
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.25
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10090442305039399
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.26
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.195
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.0943833126308808
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.28
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.205
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0990928285684013
15	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
15	0.2	0.5	-inf	RWR + Curv	Prec@200	0.155
15	0.2	0.5	-inf	RWR + Curv	AveP	0.0848974591744828
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09798828589263672
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.19
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09102111262767051
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.23
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.2
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09632255102354195
16	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
16	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
16	0.2	0.5	-inf	RWR + Curv	AveP	0.08557309841639033
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.25
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.2
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10054599535942568
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.27
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.195
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09408965229609989
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.27
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.205
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10023982017243852
17	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
17	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
17	0.2	0.5	-inf	RWR + Curv	AveP	0.08869071269521786
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.25
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.205
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10631445897939976
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.2
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09754086294483899
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.29
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10522031983994538
18	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
18	0.2	0.5	-inf	RWR + Curv	Prec@200	0.155
18	0.2	0.5	-inf	RWR + Curv	AveP	0.08600327391930554
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.195
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10272274794485856
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.19
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09521964455852736
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.24
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10217049976691153
19	0.2	0.5	-inf	RWR + Curv	Prec@100	0.25
19	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
19	0.2	0.5	-inf	RWR + Curv	AveP	0.08864312924393157
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.25
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.2
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10647671184305812
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.26
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.2
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09814880322464656
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.28
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10522600174004165
20	0.2	0.5	-inf	RWR + Curv	Prec@100	0.2
20	0.2	0.5	-inf	RWR + Curv	Prec@200	0.145
20	0.2	0.5	-inf	RWR + Curv	AveP	0.08164134682204341
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.22
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.175
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.1010194424106916
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09130293571010964
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.25
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.185
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09893893880038565
21	0.2	0.5	-inf	RWR + Curv	Prec@100	0.22
21	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
21	0.2	0.5	-inf	RWR + Curv	AveP	0.08404301238823791
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10400113290398383
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.18
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09457214482392423
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.28
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10312632333490848
22	0.2	0.5	-inf	RWR + Curv	Prec@100	0.22
22	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
22	0.2	0.5	-inf	RWR + Curv	AveP	0.08305131941517511
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.18
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09878377099896295
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.24
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.175
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09105127455179446
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.27
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.195
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09728103667251274
23	0.2	0.5	-inf	RWR + Curv	Prec@100	0.25
23	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
23	0.2	0.5	-inf	RWR + Curv	AveP	0.08488507667763137
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.26
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.205
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.101671962266066
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.26
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.21
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09333076874902776
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.27
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.22
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0995219868137204
24	0.2	0.5	-inf	RWR + Curv	Prec@100	0.24
24	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
24	0.2	0.5	-inf	RWR + Curv	AveP	0.08399814094181628
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.2
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09772681213337359
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.175
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09030339216653993
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.25
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09575242780577946
25	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
25	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
25	0.2	0.5	-inf	RWR + Curv	AveP	0.08663134261632618
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10498879570365124
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.22
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.18
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09647171882882113
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.25
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.21
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10467053504995164
26	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
26	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
26	0.2	0.5	-inf	RWR + Curv	AveP	0.08459683361525404
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.185
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09945877818236792
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.24
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09240383014980955
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.26
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.205
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09851963043298909
27	0.2	0.5	-inf	RWR + Curv	Prec@100	0.22
27	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
27	0.2	0.5	-inf	RWR + Curv	AveP	0.08403993217315628
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.185
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10030587750521318
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.185
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09306454658379404
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.27
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.2
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09930216350734475
28	0.2	0.5	-inf	RWR + Curv	Prec@100	0.23
28	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
28	0.2	0.5	-inf	RWR + Curv	AveP	0.08757471270483022
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.25
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.205
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10330600149056982
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.24
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.205
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09543337794952292
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.28
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.22
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10130162697902703
29	0.2	0.5	-inf	RWR + Curv	Prec@100	0.24
29	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
29	0.2	0.5	-inf	RWR + Curv	AveP	0.0866486364021237
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.10440413127798172
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.25
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.18
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09600625004591311
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.27
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.19
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.10353698686324986
0	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.27
0	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.19
0	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10745972563061061
1	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.27
1	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.215
1	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11732592589053861
2	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.24
2	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.205
2	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11132574973866852
3	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.26
3	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.215
3	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10228348614659542
4	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.3
4	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.24
4	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11781795526784976
5	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.28
5	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.23
5	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11377389165657831
6	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.34
6	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.24
6	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.12612918807488185
7	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.24
7	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.19
7	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10919089311642512
8	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.36
8	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.27
8	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.1265718571208984
9	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.27
9	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.19
9	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.1128015400297945
10	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.31
10	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.2
10	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10036738532554054
11	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.29
11	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.26
11	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.12330156531505924
12	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.34
12	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.255
12	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.13286778579820024
13	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.29
13	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.22
13	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11238038683701705
14	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.3
14	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.205
14	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10931869797064614
15	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.23
15	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.21
15	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10707240272524086
16	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.32
16	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.25
16	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11492653735312965
17	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.34
