id	name	uKIN	RWR
ENSP00000217455	ACOT8	2.4291609450487633e-06	1.0469611936241231e-05
ENSP00000217515	TXNL1	2.4329786621838897e-06	4.0762957666049225e-06
ENSP00000217652	MYL12A	6.011688144639071e-06	3.776444871427302e-05
ENSP00000217740	RNF125	2.232920097378462e-06	3.18659766774577e-06
ENSP00000217901	IDH3G	6.7264927038365266e-06	6.613161941586834e-05
ENSP00000217958	PSMD10	2.048718011223769e-06	3.743276991943956e-05
ENSP00000217961	STS	2.246536275159079e-06	1.4669238364937302e-06
ENSP00000217964		2.3263840648275813e-06	3.429682701920574e-05
ENSP00000217971	PGRMC1	1.9606752779365628e-06	1.1461384132500544e-05
ENSP00000218004	NXT2	1.5832824353569327e-05	2.8352721295323e-05
ENSP00000218006	GUCY2F	1.8906835004245694e-06	1.0523555799074033e-06
ENSP00000218008	ATP1B4	1.767450368633326e-05	3.9778411858336855e-05
ENSP00000218075	GLRA2	1.006586988669637e-05	3.601742783582548e-06
ENSP00000218089	STAG2	1.959464778443361e-05	0.0016625598553509924
ENSP00000218099	F9	1.3765817158671162e-06	1.5696338741130264e-06
ENSP00000218104	ABCD1	1.2513342869859202e-06	2.096244090347716e-07
ENSP00000218176	KCND1	2.4763977613808293e-06	1.19037484552096e-06
ENSP00000218224	PQBP1	3.2721234240328783e-06	3.8333293959921326e-05
ENSP00000218230	PCSK1N	5.90582935934562e-07	3.135932807308479e-08
ENSP00000218249	RAB40AL	1.2465514585779216e-06	5.467347198681283e-08
ENSP00000218316	GPR50	1.5212126365067741e-06	4.5252383877393255e-08
ENSP00000218340	RP2	5.620722522625369e-07	6.439624999982107e-08
ENSP00000218348	USP11	3.4798137423253434e-06	1.3435953365020994e-05
ENSP00000218388	TIMP1	2.1593532693470106e-06	2.0310912379845635e-05
ENSP00000218516	GLA	2.5983442025454886e-06	3.512264521575304e-05
ENSP00000218548	ATP12A	2.2249508254973183e-05	4.4920341083783264e-05
ENSP00000218721	MLNR	2.066405164627822e-06	1.3229816558141726e-05
ENSP00000218867	SGCG	1.6516993836666185e-06	5.101427471893806e-07
ENSP00000219022	OLFM4	2.220936860968914e-06	1.6146971564455076e-05
ENSP00000219066	NTHL1	0.00047771478172903227	0.0007104421729279997
ENSP00000219069	ZNF263	4.353823155380065e-06	2.297375718756221e-06
ENSP00000219070	MMP2	2.34244054065621e-06	1.1080035744486278e-05
ENSP00000219097	ORC6	2.4716888460929407e-06	9.780623266202713e-06
ENSP00000219139	PHAF1	1.5948277743174746e-06	5.068380214281121e-07
ENSP00000219150	CORO1A	1.4586958398539214e-06	4.086704567782999e-07
ENSP00000219169	NUTF2	3.710176430830103e-06	1.2300159150782064e-05
ENSP00000219204	ARL2BP	2.5466847745382625e-06	4.409335201259027e-07
ENSP00000219235	CCL22	2.502260982352644e-06	4.795999580327174e-06
ENSP00000219240	DHODH	2.8344539732983382e-05	4.007487075938182e-05
ENSP00000219244	CCL17	2.9199140908659284e-06	3.982889029116168e-06
ENSP00000219252	POLR2C	2.637200965086713e-06	4.8539065246853294e-05
ENSP00000219255	PARD6A	2.4109425936465024e-06	2.5514114357014963e-05
ENSP00000219271	MMP15	2.279040990307758e-06	5.758154013166232e-07
ENSP00000219281	USB1	2.5995394025241997e-06	4.946849448376835e-07
ENSP00000219302	NME3	3.3731547512734913e-06	6.107705403658327e-06
ENSP00000219313	PSMD7	2.058675984509262e-06	3.778843534173683e-05
ENSP00000219315	SETD6	4.8574045331038036e-06	5.133212430600164e-06
ENSP00000219334	SMPD3	1.979202324933588e-06	8.837497178994997e-06
ENSP00000219345	PLA2G15	6.700319524814279e-06	1.2187627478505502e-05
ENSP00000219400	CMC2	6.322099044274881e-06	7.241811929667758e-06
ENSP00000219406	PDIA2	3.1743175623988176e-05	2.622208330551096e-05
ENSP00000219409	ARHGDIG	4.240548831076425e-06	1.0836811032973703e-05
ENSP00000219431	MPG	6.506352712403267e-06	7.0666741866010095e-06
ENSP00000219476	TSC2	6.199226976543549e-05	0.0018178504343446381
ENSP00000219478	ZNF500	5.38493429746731e-06	2.086778088536165e-06
ENSP00000219479	NME4	3.4996322512811655e-06	6.176217517267015e-06
ENSP00000219481	DECR2	2.4412759319436856e-06	1.0437322194705535e-05
ENSP00000219548	STUB1	1.813124699202077e-06	1.928311592707164e-05
ENSP00000219596	MEFV	2.0984067643120457e-06	1.6879585617107575e-06
ENSP00000219599	CRYM	1.1127688371613088e-06	8.11382962360587e-08
ENSP00000219611	CAPN15	1.0575478483720158e-06	2.4351877733457956e-07
ENSP00000219782	MAZ	1.3587731729055678e-05	3.97010442802476e-06
ENSP00000219789	CDIPT	1.5498724656637532e-06	6.321034544008068e-06
ENSP00000219833	SLC6A2	9.684848830695476e-07	9.903245082829846e-08
ENSP00000219905	MGA	2.4177248539500122e-06	1.612973954001331e-05
ENSP00000220003	CSK	2.4418919851199677e-06	7.007230232396795e-05
ENSP00000220058	MTFMT	4.767654571963589e-06	4.8497955009063065e-06
ENSP00000220166	CTSH	2.2353283173453948e-06	1.8850683571102873e-05
ENSP00000220325	EHD4	6.245022137969917e-06	1.9077472395158415e-05
ENSP00000220420	TGM5	1.6549591331718659e-06	5.351210007036584e-08
ENSP00000220429	GABPB1	3.5341457404034127e-06	1.2220603076752511e-05
ENSP00000220478	SCG3	2.6459586513939933e-06	2.0288735717424252e-05
ENSP00000220496	DNAJC17	9.085961187604615e-07	2.492130245267862e-07
ENSP00000220507	RHOV	5.684785207510383e-06	9.423068617293424e-05
ENSP00000220509	VPS18	2.2101297127240535e-06	2.6640345641569034e-06
ENSP00000220514	OIP5	1.9918742412771445e-06	1.2806619452664365e-05
ENSP00000220531	BLOC1S6	2.215594423162049e-06	6.805931763246822e-06
ENSP00000220562	EXTL3	2.541609635450259e-07	2.4928705757419796e-08
ENSP00000220592	AGO2	2.872908721478497e-06	7.461025998111858e-05
ENSP00000220597	PAG1	3.856945568154905e-06	3.584591012512495e-05
ENSP00000220616	TG	1.2070004722446632e-06	2.1191989391007244e-07
ENSP00000220659	BRF2	3.8672344977041725e-06	9.454651553231167e-06
ENSP00000220751	RIPK2	4.701891616533275e-06	5.8096834338530794e-05
ENSP00000220764	DECR1	1.6007455578604285e-06	7.258794715108308e-07
ENSP00000220772	SFRP1	9.271058435017128e-06	1.5738194089579102e-05
ENSP00000220809	PLAT	1.2842948124594075e-06	9.535045064181406e-07
ENSP00000220812	DKK4	6.7413202345183745e-06	4.60379510841192e-06
ENSP00000220822	GDAP1	7.090804135859205e-07	3.8033223558997536e-08
ENSP00000220849	EIF3E	2.558322938709159e-05	0.0015792629906701936
ENSP00000220853	EMC2	2.752148767584487e-06	3.6599046411504408e-06
ENSP00000220913	CHRAC1	1.890533586332713e-05	8.466899835187507e-05
ENSP00000220966	PYCR3	4.873342642076689e-06	1.0613067017897008e-06
ENSP00000221086	MTMR9	1.0872681692472716e-06	1.830417542448822e-07
ENSP00000221114	DCTN6	2.657221010968014e-06	2.736926654738885e-05
ENSP00000221130	GSR	3.7864090590338926e-06	2.537400412197544e-06
ENSP00000221132	TNFRSF10A	4.666637166789018e-06	2.4388432930850008e-05
ENSP00000221138	PPP2CB	1.5362216648775675e-06	3.1280702500553564e-05
ENSP00000221166	NEFM	2.4833216856402313e-06	2.7235511535273545e-06
ENSP00000221233	EXOSC5	2.835137643068416e-06	8.388434003703107e-05
ENSP00000221265	PAF1	3.236670637418044e-06	3.723085092713883e-05
ENSP00000221307	CYP4F3	6.867452663517614e-06	1.9694893098684323e-05
ENSP00000221327	ZNF180	5.38493429746731e-06	2.086778088536165e-06
ENSP00000221399	TULP2	9.324549835863436e-06	9.852592050410228e-06
ENSP00000221403	DHDH	3.048940882274999e-06	5.620785749619969e-07
ENSP00000221418	ECH1	2.420578296547383e-06	1.045066192383425e-05
ENSP00000221419	HNRNPL	4.96404521757243e-06	0.00016606315132134818
ENSP00000221421		2.1832378964751215e-06	1.4886447325837334e-05
ENSP00000221444	KCNA7	2.387186217527055e-06	5.22134733872114e-07
ENSP00000221452	RELB	4.17791010940254e-06	9.702251838020314e-05
ENSP00000221455	CLASRP	9.198148080414778e-06	4.09563611058932e-06
ENSP00000221459	LIN7B	3.2495137376726197e-06	9.245727904932661e-06
ENSP00000221466	FCGRT	1.1828709290777852e-06	9.571931090694568e-08
ENSP00000221476	CKM	2.519152493432609e-06	1.048797781873574e-06
ENSP00000221480	PEX11G	1.382201303479713e-06	4.02344773056484e-07
ENSP00000221485	SLC17A7	3.678751489224661e-06	5.186844938516774e-06
ENSP00000221486	RNASEH2A	1.5816610883815182e-06	8.038275815412711e-07
ENSP00000221494	SF3A2	3.7591906299385846e-06	9.720256443939318e-05
ENSP00000221496	AMH	2.1388970832023357e-05	3.8708630472927605e-05
ENSP00000221515	RETN	2.03718295180764e-06	2.2806805914790935e-05
ENSP00000221543	TBC1D17	1.5884861868919477e-06	5.414939101265665e-07
ENSP00000221561	TLE5	7.555937320268809e-06	2.7170086578449345e-05
ENSP00000221566	SGTA	1.4330759059907086e-06	1.503047309625491e-06
ENSP00000221573	SNAPC2	2.8914297457812513e-06	1.2867535619536117e-05
ENSP00000221665	FIZ1	1.858904863680208e-05	1.4472930422010568e-05
ENSP00000221700	CYP4F2	7.197290331257172e-06	1.9909904555072723e-05
ENSP00000221742	SLC1A6	1.7037103902107137e-06	4.155231499764951e-07
ENSP00000221801	FBL	3.483830766218868e-06	7.320375086654008e-05
ENSP00000221847	EBI3	6.623976433988234e-06	1.6955520023575023e-05
ENSP00000221855	TBCB	2.838160280353451e-06	2.0133014833067194e-06
ENSP00000221859	POLR2I	2.659654578955714e-06	4.9138315697482787e-05
ENSP00000221891	APLP1	9.60734244180624e-07	1.9635792983881358e-07
ENSP00000221922	CCDC9	5.96656573742729e-06	1.8873474239001346e-06
ENSP00000221930	TGFB1	4.259805755596384e-06	0.00021848781671842242
ENSP00000221957	PLIN3	4.117552676353299e-06	1.4490903210665695e-05
ENSP00000221972	CD79A	6.157230496770667e-05	0.0014907364400545307
ENSP00000221980	ICAM5	1.3903140580985699e-06	2.1163150670965284e-07
ENSP00000221992	CEACAM5	1.3164738374632661e-06	4.432684659485743e-07
ENSP00000221996	CRX	1.7712238503146287e-06	9.158629265364947e-07
ENSP00000222002	SULT2A1	3.746510275070036e-06	1.2709983996442838e-05
ENSP00000222005	CDC37	2.623589086264011e-06	3.592530252034314e-05
ENSP00000222008	RABAC1	1.2319177126542977e-06	2.2966231841663973e-07
ENSP00000222120	RAB3D	1.6758971812165545e-06	3.2311296962505524e-06
ENSP00000222122	DBP	9.143623038583828e-06	9.982618538860563e-06
ENSP00000222139	EPOR	8.512139420726612e-06	9.590537943425547e-05
ENSP00000222145	RASIP1	2.380324178494149e-06	1.9351920579997153e-06
ENSP00000222214	GCDH	3.305391875590976e-06	2.090035295524994e-06
ENSP00000222219	DNASE2	2.4231107738022657e-06	4.915386115331233e-06
ENSP00000222224	LENG1	5.87141194735044e-07	1.059709110802702e-08
ENSP00000222247	RPL18A	2.939054352861949e-06	2.2524028124256274e-05
ENSP00000222254	PIK3R2	2.2094067766580095e-06	6.86671385097089e-05
ENSP00000222256	RAB3A	1.8419991922610633e-06	6.741119500576152e-06
ENSP00000222271	COMP	4.953949917612719e-06	1.2532502603723644e-05
ENSP00000222286	GAPDHS	2.24963556482902e-06	5.419645542126688e-06
ENSP00000222305	USF2	3.938606022621432e-06	8.689150365912602e-06
ENSP00000222329	ERF	2.909318865336147e-06	2.0258797173717098e-06
ENSP00000222330	GSK3A	3.7524106385041393e-06	1.9352103673495502e-05
ENSP00000222381	PON1	1.7334732960715172e-06	1.4216328710381258e-06
ENSP00000222388	ABCF2-H2BE1	2.15558206272955e-06	2.788420867969874e-08
ENSP00000222390	HGF	2.1938204227070805e-06	4.9610734347873574e-05
ENSP00000222399	LAMB1	2.1845875963785184e-06	2.6983683944595294e-05
ENSP00000222402	UBE2D4	1.961269467265081e-06	1.2238787222525437e-05
ENSP00000222462	WNT16	1.2819836288329907e-05	6.679773507967426e-05
ENSP00000222481	CPA2	6.585124369758782e-06	2.1520098084853125e-06
ENSP00000222543	TFPI2	6.7363864084776e-07	4.32590558291345e-08
ENSP00000222547	BET1	2.866544088101651e-06	2.631741164855754e-05
ENSP00000222553	NAMPT	8.295787628111123e-06	3.0287234400753473e-05
ENSP00000222567	POLR1F	2.000828671307656e-06	8.315466994104544e-06
ENSP00000222573	ITGB8	3.2287635394525188e-06	2.3504698096177593e-05
ENSP00000222574	HBP1	6.801151651419026e-06	1.5850142892270782e-05
ENSP00000222598		3.856007090189777e-06	7.2656633944152195e-06
ENSP00000222644	PALS2	1.6688698173595351e-06	8.726613118854105e-07
ENSP00000222673	OGDH	8.238426143159344e-06	5.122484527872398e-05
ENSP00000222693	CAV2	2.7472066713173357e-06	9.295703433666015e-06
ENSP00000222718	HOXA2	3.92017815288036e-06	4.4075747327267724e-05
ENSP00000222725	LFNG	9.16270597781218e-06	1.3227357417155197e-05
ENSP00000222726	HOXA5	1.1411829435718389e-05	2.627984538130163e-05
ENSP00000222728	HOXA6	3.504534332140649e-06	2.2139388997195035e-06
ENSP00000222747	TSPAN12	2.2207922251529005e-06	3.029489327476362e-07
ENSP00000222753		2.1835208884994375e-05	8.015837157948905e-06
ENSP00000222792	CHN2	5.069312808141086e-06	9.646686019934904e-06
ENSP00000222812	STX1A	1.936667036745849e-06	1.9063978154190705e-05
ENSP00000222823	NOD1	4.704241144292715e-06	4.1274392396019965e-05
ENSP00000222968	PDAP1	6.079752119938826e-06	4.029689442747293e-06
ENSP00000222982	CYP3A5	5.850990681030969e-06	2.5425149984446003e-05
ENSP00000222990	SNX8	5.125793958904116e-06	2.1106211834086164e-06
ENSP00000223023	WASL	3.067435913896992e-06	5.7200979964131294e-05
ENSP00000223026	HYAL4	1.4163739371880563e-06	2.60154868651238e-07
ENSP00000223029	AIMP2	1.5565270203357082e-05	7.617187924882781e-05
ENSP00000223061	PCOLCE	1.2502885663508581e-05	2.0401316258449926e-05
ENSP00000223073	RBM28	3.033399170828349e-06	2.0981143520510747e-05
ENSP00000223095	SERPINE1	1.8345653155058155e-06	2.0409888800345412e-05
ENSP00000223114	MOGAT3	2.9666640946528336e-06	3.2617274356467543e-06
ENSP00000223127	PLOD3	9.014814502720274e-06	2.9647158449491418e-05
ENSP00000223129	RPA3	6.069163863919162e-06	0.00026845716649187123
ENSP00000223136	FIS1	1.419524212914111e-06	8.836786055297763e-07
ENSP00000223167	MYL10	8.282949908236748e-06	3.548440275336876e-05
ENSP00000223208	CEP41	3.7278249590140037e-06	3.416667334860808e-05
ENSP00000223273	YAE1	1.3852117017092517e-06	4.949870306758439e-08
ENSP00000223321	PSMA2	2.0575632989500504e-06	3.8701606340777996e-05
ENSP00000223324	MRPL32	1.9267093630535967e-06	8.736048621253781e-07
ENSP00000223357	AEBP1	4.1028627807711885e-05	1.8545464047041623e-05
ENSP00000223364	MYL7	8.166463583755488e-06	3.556337238486859e-05
ENSP00000223366	GCK	1.6139753110716764e-06	9.466559881481773e-06
ENSP00000223369	YKT6	3.400006435421409e-06	5.6414031106763804e-05
ENSP00000223398	CLIP2	1.7039926939438926e-06	2.4517042471309064e-07
ENSP00000223459	ZNF688	5.38493429746731e-06	2.086778088536165e-06
ENSP00000223500	CHMP5	5.580001530750167e-06	3.3239278741989395e-05
ENSP00000223528	FKTN	2.624364571427177e-06	3.777639011604888e-07
ENSP00000223641	SEC61B	2.9411466485369925e-06	1.4017634925667492e-05
ENSP00000223642	C5	2.368988408891011e-06	2.760222612839863e-05
ENSP00000223795	TNFSF8	1.533116167325434e-05	7.894945054623919e-06
ENSP00000223862	RLN1	1.6323500263666524e-06	1.6246337116926515e-07
ENSP00000223864	PLGRKT	8.063949602930961e-07	5.630630304956242e-08
ENSP00000224073	EDF1	1.0879966286862484e-05	1.7117434688291942e-05
ENSP00000224140	SETX	2.619576531975813e-06	2.403626472445196e-06
ENSP00000224181		4.728826078856637e-06	4.401137131393801e-06
ENSP00000224337	BLNK	6.251608812468856e-06	7.125111400398186e-05
ENSP00000224356	CYP26A1	5.593863320769463e-06	1.769550956961099e-05
ENSP00000224807		2.343710546720202e-06	2.0931786655765988e-07
ENSP00000224862		1.969666399789088e-06	1.35019383421545e-05
ENSP00000224950	STN1	5.992088781471546e-06	2.437864986926573e-05
ENSP00000225174	PPIF	4.9426084351508796e-06	2.660095096744125e-05
ENSP00000225275	MPO	2.1388153799345473e-06	1.967824512757324e-05
ENSP00000225276	ST6GALNAC2	2.1754811374427537e-05	1.821334844167576e-05
ENSP00000225296	DHX33	7.286189337505217e-06	3.0448977866595126e-05
ENSP00000225298	UTP18	2.6417635071417032e-06	4.242245157595853e-06
ENSP00000225328	P2RX5	1.299397502200921e-06	2.751016295608688e-07
ENSP00000225387	CRYBA1	3.822541436707112e-07	3.558576872269571e-08
ENSP00000225388	NUFIP2	4.7754847685299945e-06	3.049532508293595e-05
ENSP00000225430	RPL19	2.939450150877623e-06	2.243524593896511e-05
ENSP00000225474	CSF3	1.0585173944985248e-05	7.291664340396465e-05
ENSP00000225504	SUPT4H1	3.2894155551311237e-06	4.235177931824105e-05
ENSP00000225512	WNT3	1.1362452402777955e-05	6.706150080637318e-05
ENSP00000225519	SHPK	6.909554944642802e-06	1.7406269643417309e-06
ENSP00000225525	TAX1BP3	7.61010411520955e-06	1.575155251180615e-05
ENSP00000225538	P2RX1	1.980531566161805e-06	1.150473257187701e-05
ENSP00000225550	KRT37	7.281780893929477e-07	1.929920825658955e-07
ENSP00000225567	GOSR2	2.8982418517387126e-06	3.26139445903271e-05
ENSP00000225573	PNPO	1.660045301980904e-06	2.477646277015205e-07
ENSP00000225577	RPS6KB1	2.0194808625969364e-06	4.255619295090466e-05
ENSP00000225609	PIGL	6.584311196446441e-07	4.353847548686046e-08
ENSP00000225655	PFN1	1.0669708221203438e-05	8.22765973141866e-05
ENSP00000225665	SLC25A11	3.066877420394696e-06	8.231970961267663e-07
ENSP00000225688	RASD1	1.4663143993818057e-06	1.454006706243613e-06
ENSP00000225698	C1QBP	1.8555869866530568e-06	4.280044699545301e-06
ENSP00000225719	CPD	2.4522009161698707e-06	9.369220004309578e-06
ENSP00000225724	GOSR1	4.003925128092135e-06	5.437984044490591e-05
ENSP00000225726	CCDC47	2.601796582135187e-06	7.57570502115874e-07
ENSP00000225728	MED31	9.254619950919271e-06	6.670581653455885e-05
ENSP00000225729	DRG2	5.967598755530265e-07	8.045518844995589e-08
ENSP00000225737	AKAP10	3.887061373369259e-06	7.964506334630511e-06
ENSP00000225792	DDX5	1.824761389048088e-05	0.0018527631792380828
ENSP00000225823	ASIC2	7.80005721297856e-07	6.922577344143664e-08
ENSP00000225831	CCL2	2.0427280568864455e-06	5.875764144512169e-06
ENSP00000225842	CCL1	2.2836590209353804e-06	1.5504910258812132e-05
ENSP00000225844	CCL13	2.283659020935376e-06	1.5504910258812132e-05
ENSP00000225899	KRT32	7.281780893929481e-07	1.929920825658955e-07
ENSP00000225916	KAT2A	2.3611351062285695e-06	6.570494649716059e-05
ENSP00000225927	NAGLU	1.7919105748880958e-06	1.886153613030585e-07
ENSP00000225941	ABI3	3.0169178026237024e-06	1.0421971884882373e-06
ENSP00000225964	COL1A1	3.998257152365406e-05	0.001813337174790449
ENSP00000225969	MRPL27	1.9272361902240844e-06	7.610070731627865e-07
ENSP00000225983	HDAC5	3.726838897321641e-06	8.92721702416775e-05
ENSP00000226004	DUSP3	2.679941098787652e-06	4.780264255383336e-06
ENSP00000226021	CACNG1	3.4522661970795293e-06	1.330437169080509e-05
ENSP00000226067	HLF	0.0013547514175387574	0.0013471405944061507
ENSP00000226091	EFNB3	4.2563157713773e-06	3.863256224078878e-05
ENSP00000226105	RANGRF	2.1264515589310236e-06	5.089159731754354e-07
ENSP00000226193	RCVRN	1.0566040577353457e-06	1.0812587836958687e-07
ENSP00000226207	MYH1	9.886914045440021e-06	2.7067680991416988e-05
ENSP00000226218	VTN	8.76544815020298e-06	8.256629811064799e-05
ENSP00000226225	TNFAIP1	3.28112581651688e-06	2.4114362675777127e-06
ENSP00000226253	ALDOC	2.045449992950893e-06	1.4139118757925519e-05
ENSP00000226279	CD38	3.236885948434722e-06	8.822012188850896e-06
ENSP00000226284	IBSP	4.069699583035069e-06	3.2123944792319192e-06
ENSP00000226299	LAP3	3.1945204751967466e-06	1.7636146251455814e-06
ENSP00000226317	CXCL6	2.2792341677874227e-06	1.5602658042445625e-05
ENSP00000226319	JADE1	3.1102308004520395e-05	5.640713161250441e-05
ENSP00000226413	GNRHR	2.0690633196214586e-06	1.3888239644786853e-05
ENSP00000226444	SULT1E1	5.246851298537062e-06	4.801531520715944e-06
ENSP00000226524	PF4V1	1.8689257470289934e-06	3.1304696331660737e-07
ENSP00000226574	NFKB1	2.1981078878793613e-06	0.00010872309288758815
ENSP00000226578		1.4405534316812722e-06	1.282232224427708e-06
ENSP00000226730	IL2	2.9336249621180563e-05	0.0016696998681124862
ENSP00000226760	WFS1	2.6887256113012515e-06	2.0728877690952088e-05
ENSP00000226796	GAR1	2.55669341670077e-06	1.2281413669225786e-05
ENSP00000226798	FRG1	1.6377067482919737e-06	4.8390343551397047e-08
ENSP00000227155	CD82	2.4025956052724284e-06	1.866313677397839e-06
ENSP00000227163	SPI1	9.873485644982388e-06	0.000147957981231784
ENSP00000227266	CTSC	2.0490409511139e-06	3.2301536263716194e-05
ENSP00000227322	ZPR1	1.617999927038017e-06	2.550218163517863e-06
ENSP00000227348	CRTAM	4.5140472540677304e-06	1.351643140508961e-06
ENSP00000227451	DTX4	3.7744779200165133e-06	1.5868147407848434e-05
ENSP00000227471	UNC93B1	2.6012053523300584e-06	2.05444595435533e-06
ENSP00000227507	CCND1	1.687342596916738e-05	0.0018562374002468556
ENSP00000227520	CCDC86	1.732223641517736e-06	1.6307120877534705e-07
ENSP00000227524	PRPF19	2.9987119782240803e-06	4.701268811162232e-05
ENSP00000227638	PANX1	1.1859656618437475e-06	4.777954588700847e-07
ENSP00000227667	APOC3	3.494972530227509e-06	1.8551336264848495e-05
ENSP00000227752	IL10RA	4.976564882977906e-06	1.870421510320946e-05
ENSP00000227756	GALNT18	2.138816610751866e-05	1.9594385799594043e-05
ENSP00000227868	PDHX	3.724925558960175e-06	3.671176481719162e-06
ENSP00000228027	DGAT2	2.756084323606177e-06	3.6967821069190354e-06
