id	prior	degree	curv_mean	curv_std
Q9BQA5	False	39.0	-311.43589743589746	373.20495468114245
Q9BQA9	False	70.0	-173.12857142857143	191.05211865042568
Q9BQB4	False	24.0	-143.54166666666666	100.3232189669415
Q9BQB6	False	118.0	-281.6864406779661	378.3275797675277
Q9BQC3	False	28.0	-182.64285714285714	202.40486553400027
Q9BQC6	False	48.0	-227.66666666666666	180.3642533566141
Q9BQD3	False	55.0	-208.6727272727273	151.6871247062614
Q9BQD7	False	25.0	-227.8	248.89081943695712
Q9BQE3	False	322.0	-548.8975155279503	293.7695658503691
Q9BQE4	False	36.0	-288.5	323.6027657483786
Q9BQE5	False	74.0	-252.97297297297297	312.41924245046687
Q9BQE6	False	12.0	-276.5833333333333	278.89617492695896
Q9BQE9	False	33.0	-277.8787878787879	418.6600383746508
Q9BQF6	False	17.0	-337.52941176470586	340.76593962063805
Q9BQG0	False	224.0	-568.15625	460.8219051483001
Q9BQG1	False	20.0	-195.4	256.55786871581233
Q9BQG2	False	17.0	-195.94117647058823	272.9144383454995
Q9BQI0	False	14.0	-674.3571428571429	860.127698753659
Q9BQI3	False	22.0	-313.59090909090907	322.41414066255464
Q9BQI5	False	12.0	-489.3333333333333	732.4865565698497
Q9BQI6	False	14.0	-409.7142857142857	486.14069518011354
Q9BQI7	False	4.0	-555.75	685.9400028428142
Q9BQI9	False	8.0	-119.625	81.81830097844858
Q9BQJ4	False	5.0	-304.0	390.15176534266766
Q9BQK8	False	52.0	-171.07692307692307	254.10838436761026
Q9BQL6	False	23.0	-420.5652173913044	510.74232643042365
Q9BQN1	False	5.0	-299.0	201.32858714052506
Q9BQP7	False	57.0	-280.719298245614	145.63433593427175
Q9BQQ3	False	61.0	-295.3606557377049	431.92189764486795
Q9BQS2	False	10.0	-466.7	572.1697388013455
Q9BQS6	False	13.0	-83.76923076923077	60.37212021627437
Q9BQS7	False	6.0	-520.1666666666666	307.9314949068308
Q9BQS8	False	69.0	-485.3188405797101	595.0162704572041
Q9BQT8	False	10.0	-719.3	885.7839522140823
Q9BQT9	False	19.0	-384.57894736842104	669.0623695094718
Q9BQW3	False	4.0	-988.25	1017.8446283691828
Q9BQY4	False	107.0	-190.85046728971963	170.40758197659144
Q9BQY6	False	2.0	-543.0	155.0
Q9BQY9	False	9.0	-220.0	283.6954548650914
Q9BR01	False	29.0	-258.7241379310345	292.43223754451446
Q9BR09	False	1.0	-853.0	0.0
Q9BR10	False	1.0	-391.0	0.0
Q9BR11	False	3.0	-1271.3333333333333	778.1967760291881
Q9BR39	False	19.0	-358.2105263157895	455.40873242989886
Q9BR61	False	9.0	-562.0	810.3122854801104
Q9BR76	False	138.0	-396.65942028985506	371.5772589486336
Q9BR77	False	43.0	-197.06976744186048	120.15133777746033
Q9BR84	False	11.0	-197.1818181818182	122.45876350972428
Q9BRA0	False	25.0	-171.8	169.36611231294177
Q9BRA2	False	42.0	-349.3809523809524	495.0068759686434
Q9BRB3	False	17.0	-231.35294117647058	508.8319890490227
Q9BRC7	False	7.0	-724.5714285714286	865.6412746204577
Q9BRD0	False	36.0	-451.94444444444446	581.9751781860558
Q9BRF8	False	6.0	-268.3333333333333	311.64652341323426
Q9BRG1	False	44.0	-172.88636363636363	147.94089973381122
Q9BRG2	False	11.0	-531.5454545454545	462.29002381157056
Q9BRH9	False	12.0	-170.25	97.82052017172403
Q9BRI3	False	77.0	-127.7012987012987	113.1647534654002
Q9BRJ2	False	148.0	-345.4121621621622	424.74260773444286
Q9BRJ6	False	76.0	-676.2105263157895	541.9462081431843
Q9BRJ7	False	47.0	-597.8085106382979	576.9817888013624
Q9BRJ9	False	2.0	-320.0	142.0
Q9BRK0	False	34.0	-131.3235294117647	98.540442753884
Q9BRK3	False	9.0	-409.55555555555554	490.23602277341
Q9BRK4	False	449.0	-558.7416481069042	217.97781926339422
Q9BRK5	False	116.0	-337.92241379310343	409.2665253938645
Q9BRL6	False	52.0	-574.9615384615385	622.6000680007642
Q9BRL7	False	10.0	-50.4	35.64884289847287
Q9BRN9	False	30.0	-111.36666666666666	73.25275118079563
Q9BRP0	False	6.0	-692.0	715.9848694863134
Q9BRP1	False	35.0	-393.74285714285713	568.9448551162628
Q9BRP4	False	46.0	-203.34782608695653	210.5308215988818
Q9BRP7	False	10.0	-150.3	182.41164984726166
Q9BRP8	False	96.0	-415.3125	454.2327164318785
Q9BRQ0	False	28.0	-326.2142857142857	366.65391984646163
Q9BRQ3	False	23.0	-125.56521739130434	96.70521144491083
Q9BRQ4	False	11.0	-599.8181818181819	500.7639288094682
Q9BRQ5	False	4.0	-36.75	28.908260065247788
Q9BRQ6	False	50.0	-495.72	678.0160776854779
Q9BRQ8	False	11.0	-594.0909090909091	662.6531321541604
Q9BRR0	False	30.0	-259.73333333333335	311.9132286746143
Q9BRR3	False	16.0	-144.25	124.16949101933211
Q9BRR6	False	40.0	-360.3	637.717382544964
Q9BRR8	False	64.0	-380.203125	588.4226579298544
Q9BRR9	False	41.0	-356.5609756097561	429.4103187997828
Q9BRS2	False	459.0	-582.1263616557734	256.46575054086253
Q9BRS8	False	3.0	-1006.6666666666666	1224.3943627588114
Q9BRT2	False	46.0	-261.4347826086956	360.2272019865236
Q9BRT3	False	18.0	-292.6666666666667	344.969241785087
Q9BRT6	False	32.0	-602.1875	722.8298311800295
Q9BRT8	False	93.0	-194.90322580645162	165.05248852437455
Q9BRT9	False	58.0	-268.51724137931035	291.2105081338282
Q9BRU2	False	2.0	-268.0	114.0
Q9BRU9	False	57.0	-452.8421052631579	537.3604033974102
Q9BRV3	False	7.0	-490.2857142857143	613.5868117146946
Q9BRV8	False	47.0	-164.19148936170214	180.9441712768289
Q9BRX2	False	93.0	-561.3548387096774	498.8101033968543
Q9BRX5	False	58.0	-281.2931034482759	369.24975234603744
Q9BRX8	False	30.0	-292.8	509.14610869572596
Q9BRX9	False	175.0	-337.6457142857143	200.6551559878036
Q9BRY0	False	10.0	-325.2	639.9134003910217
Q9BRZ2	False	88.0	-415.53409090909093	532.9719835051803
Q9BS10	False	1.0	-413.0	0.0
Q9BS16	False	24.0	-171.79166666666666	248.598233294652
Q9BS18	False	21.0	-228.42857142857142	355.5028057525836
Q9BS26	False	108.0	-429.44444444444446	514.3301348884012
Q9BS31	False	8.0	-354.125	264.9044344192826
Q9BS34	False	30.0	-311.8666666666667	176.5838296359236
Q9BS40	False	39.0	-182.7948717948718	299.9816387105136
Q9BS57	False	1.0	-114.0	0.0
Q9BS86	False	4.0	-144.75	99.62272582096918
Q9BS91	False	13.0	-142.46153846153845	192.97892088341007
Q9BS92	False	1.0	-65.0	0.0
Q9BSA4	False	20.0	-220.35	246.9474184922774
Q9BSA9	False	2.0	-1411.0	1326.0
Q9BSB4	False	60.0	-237.21666666666667	178.08060830858466
Q9BSC4	False	59.0	-572.0508474576271	668.6869862275842
Q9BSD3	False	21.0	-538.9047619047619	583.9213828983279
Q9BSD7	False	73.0	-583.7671232876712	588.8396418810715
Q9BSE2	False	39.0	-95.84615384615384	61.22993170410328
Q9BSE4	False	22.0	-165.1818181818182	392.1544960348288
Q9BSE5	False	27.0	-230.37037037037038	362.8931225324397
Q9BSF0	False	14.0	-285.64285714285717	554.4729295392488
Q9BSF4	False	109.0	-282.61467889908255	330.0250729495498
Q9BSF8	False	17.0	-393.1764705882353	332.6570810369348
Q9BSG0	False	8.0	-180.625	118.1777659925927
Q9BSG1	False	77.0	-255.1818181818182	375.4882095533458
Q9BSG5	False	9.0	-73.66666666666667	41.70797951897881
Q9BSH3	False	21.0	-97.61904761904762	124.27407352893009
Q9BSH4	False	288.0	-249.18402777777777	304.4444236736801
Q9BSH5	False	44.0	-243.77272727272728	290.6394879975381
Q9BSI4	False	122.0	-257.37704918032784	228.50222683812336
Q9BSJ1	False	3.0	-128.33333333333334	13.523641850067197
Q9BSJ2	False	117.0	-516.8376068376068	568.7237768128052
Q9BSJ5	False	234.0	-226.61111111111111	238.79134412785854
Q9BSJ6	False	37.0	-388.94594594594594	461.3771949252349
Q9BSJ8	False	108.0	-517.8703703703703	560.2386907413362
Q9BSK0	False	1.0	-986.0	0.0
Q9BSK1	False	2.0	-488.0	169.0
Q9BSK2	False	5.0	-351.8	287.6431122067761
Q9BSK4	False	26.0	-462.7692307692308	646.1814050899512
Q9BSL1	False	107.0	-325.68224299065423	382.40103717967406
Q9BSM1	False	135.0	-319.9037037037037	297.7179593501472
Q9BSQ5	False	24.0	-273.3333333333333	482.3166030270527
Q9BSR8	False	51.0	-187.58823529411765	305.6931164259659
Q9BST9	False	84.0	-233.5595238095238	540.965722688215
Q9BSU1	False	40.0	-181.125	421.21717602087404
Q9BSU3	False	17.0	-280.11764705882354	678.8400905309812
Q9BSV6	False	22.0	-391.0	630.3889852521796
Q9BSW2	False	50.0	-218.54	181.6866764515219
Q9BSW7	False	52.0	-284.5576923076923	417.2490223734474
Q9BSY4	False	2.0	-134.0	119.0
Q9BSY9	False	12.0	-241.83333333333334	518.5649803919359
Q9BT04	False	21.0	-254.66666666666666	313.5994310814405
Q9BT09	False	44.0	-232.79545454545453	385.33884613801297
Q9BT17	False	140.0	-242.7357142857143	257.9754863967363
Q9BT22	False	20.0	-813.05	648.3002757210581
Q9BT23	False	10.0	-851.7	431.3924083708474
Q9BT25	False	80.0	-277.7625	363.39314948654436
Q9BT30	False	7.0	-778.5714285714286	1103.8406791280884
Q9BT40	False	51.0	-331.921568627451	370.285467149135
Q9BT43	False	27.0	-153.4814814814815	207.16666583898638
Q9BT49	False	99.0	-352.83838383838383	326.20365167340594
Q9BT56	False	2.0	-1527.5	1209.5
Q9BT67	False	50.0	-237.8	353.61402687110706
Q9BT73	False	56.0	-224.69642857142858	389.1004240388911
Q9BT76	False	3.0	-348.3333333333333	322.508225562629
Q9BT78	False	123.0	-424.0813008130081	503.5780688621759
Q9BT81	False	8.0	-633.5	868.5584321161127
Q9BT88	False	15.0	-362.73333333333335	459.6608121454582
Q9BT92	False	102.0	-255.04901960784315	190.20362553249478
Q9BTA9	False	57.0	-441.0	570.6234817239271
Q9BTB7	False	2.0	-323.0	270.0
Q9BTC0	False	66.0	-679.0909090909091	720.5488591360089
Q9BTC8	False	108.0	-441.1296296296296	549.9024844964954
Q9BTD3	False	15.0	-339.8	645.8279647088689
Q9BTD8	False	90.0	-435.3777777777778	601.2681520064771
Q9BTE0	False	15.0	-315.46666666666664	533.2890231593204
Q9BTE1	False	29.0	-461.86206896551727	766.2388537362417
Q9BTE3	False	85.0	-417.5764705882353	521.6588557662066
Q9BTE6	False	205.0	-341.94146341463414	324.7656663455711
Q9BTE7	False	45.0	-302.5111111111111	251.3528394041794
Q9BTF0	False	11.0	-172.27272727272728	133.90504838679936
Q9BTF3	False	2.0	-302.0	223.0
Q9BTK6	False	20.0	-556.85	809.3693393624446
Q9BTL3	False	61.0	-362.57377049180326	445.3613548133619
Q9BTL4	False	32.0	-287.28125	404.9094215357769
Q9BTM1	False	17.0	-587.7058823529412	343.50935678768934
Q9BTM9	False	39.0	-363.38461538461536	505.80216135360695
Q9BTN0	False	23.0	-198.17391304347825	558.5607788480112
Q9BTP6	False	2.0	-741.5	528.5
Q9BTP7	False	22.0	-480.09090909090907	765.3481625491469
Q9BTT0	False	94.0	-484.09574468085106	479.55500359317904
Q9BTT4	False	87.0	-267.08045977011494	429.7737233665413
Q9BTT6	False	38.0	-533.1578947368421	688.4617684724399
Q9BTU6	False	28.0	-286.92857142857144	522.826789712249
Q9BTV4	False	87.0	-436.0919540229885	577.4334540389119
Q9BTV5	False	58.0	-198.91379310344828	289.9131430263304
Q9BTV6	False	12.0	-435.9166666666667	487.55075946567405
Q9BTV7	False	12.0	-452.4166666666667	521.5880332109709
Q9BTW9	False	72.0	-462.2361111111111	642.6514411460529
Q9BTX1	False	65.0	-462.46153846153845	509.62324173914016
Q9BTX3	False	32.0	-162.28125	166.1975921860407
Q9BTX7	False	4.0	-1301.0	1108.543864716232
Q9BTY2	False	30.0	-250.43333333333334	311.6464538900166
Q9BTY7	False	25.0	-390.52	546.8087139027688
Q9BTZ2	False	65.0	-250.90769230769232	424.93824793281794
Q9BU02	False	22.0	-344.04545454545456	618.0170251606584
Q9BU08	False	1.0	-11.0	0.0
Q9BU19	False	31.0	-179.0	220.77152107128543
Q9BU20	False	8.0	-118.375	159.28664217378682
Q9BU23	False	46.0	-449.95652173913044	639.8097868327993
Q9BU40	False	9.0	-127.33333333333333	92.92649424859057
Q9BU61	False	105.0	-338.9047619047619	392.5566388933309
Q9BU64	False	37.0	-214.24324324324326	431.0642646893663
Q9BU68	False	1.0	-886.0	0.0
Q9BU70	False	28.0	-299.07142857142856	291.11607019628894
Q9BU76	False	109.0	-559.4770642201835	583.3051445648193
Q9BU79	False	44.0	-180.70454545454547	150.78922368438285
Q9BU89	False	13.0	-460.84615384615387	804.4836706430783
Q9BUA3	False	38.0	-485.8157894736842	589.3106970397105
Q9BUA6	False	4.0	-866.75	1087.5362924978642
Q9BUB4	False	6.0	-1738.6666666666667	637.0265998283658
Q9BUB5	False	51.0	-407.7450980392157	535.1035392987869
Q9BUB7	False	199.0	-282.8542713567839	206.04998629850672
Q9BUD6	False	9.0	-510.6666666666667	813.6697391721316
Q9BUE0	False	64.0	-172.375	355.31194481047214
Q9BUE6	False	34.0	-249.61764705882354	350.6136649383798
Q9BUF5	False	157.0	-576.0573248407643	508.299252873565
Q9BUF7	False	33.0	-134.54545454545453	85.21348979460475
Q9BUG6	False	25.0	-390.0	598.4911695254993
Q9BUH6	False	16.0	-402.8125	640.0428910188364
Q9BUH8	False	58.0	-251.05172413793105	403.38000490740274
Q9BUI4	False	79.0	-341.6835443037975	530.0957530962959
Q9BUJ0	False	30.0	-120.86666666666666	99.25009935623352
Q9BUJ2	False	246.0	-583.3130081300814	419.5687143853211
Q9BUK0	True	5.0	-1006.2	939.6808820019698
Q9BUK6	False	27.0	-521.3703703703703	755.7412916222229
Q9BUL5	False	27.0	-266.037037037037	275.60364474844715
Q9BUL8	False	71.0	-210.40845070422534	195.59188449600427
Q9BUL9	False	47.0	-258.93617021276594	349.85902353846774
Q9BUM1	False	5.0	-439.2	534.4295650504376
Q9BUN1	False	6.0	-203.5	132.66593383382187
Q9BUN5	False	24.0	-312.5833333333333	576.1656240950938
Q9BUN8	False	155.0	-378.5741935483871	366.7464791639974
Q9BUP0	False	27.0	-451.0740740740741	701.0705002814506
Q9BUP3	False	34.0	-236.35294117647058	376.0407426575056
Q9BUQ8	False	130.0	-530.4	537.2352958219732
Q9BUR4	False	55.0	-345.54545454545456	462.44916450574993
Q9BUR5	False	131.0	-233.06870229007635	134.91378026140555
Q9BUT1	False	11.0	-81.72727272727273	112.86040525525401
Q9BUT9	False	34.0	-329.7352941176471	459.83976165767143
Q9BUU2	False	24.0	-447.875	436.0378722561455
Q9BUV0	False	25.0	-362.76	555.445499036584
Q9BUV8	False	112.0	-289.5267857142857	309.25587417395474
Q9BUW7	False	18.0	-152.27777777777777	233.04477527709264
Q9BUX1	False	1.0	-101.0	0.0
Q9BUY5	False	48.0	-233.5	287.65821733439145
Q9BUY7	False	5.0	-515.2	577.5065021278981
Q9BUZ4	False	174.0	-354.9310344827586	300.1734093878529
Q9BV07	False	1.0	-511.0	0.0
Q9BV10	False	10.0	-279.0	479.48055226463566
Q9BV19	False	16.0	-189.75	185.38928636790206
Q9BV20	False	27.0	-653.7037037037037	803.8373621579788
Q9BV23	False	12.0	-312.4166666666667	558.6285973007667
Q9BV29	False	10.0	-456.8	520.0736101745598
Q9BV35	False	21.0	-325.3333333333333	471.3805795677743
Q9BV36	False	13.0	-481.46153846153845	734.5729911247355
Q9BV38	False	86.0	-531.4883720930233	498.1888533334743
Q9BV40	False	54.0	-263.14814814814815	254.94504908337834
Q9BV44	False	50.0	-413.24	658.6398275233589
Q9BV47	False	62.0	-243.30645161290323	208.87676477196428
Q9BV57	False	24.0	-405.8333333333333	642.76004249037
Q9BV68	False	115.0	-348.31304347826085	354.73211853005955
Q9BV73	False	252.0	-459.2063492063492	269.2646163358291
Q9BV79	False	12.0	-260.4166666666667	294.5710039852682
Q9BV81	False	35.0	-382.9428571428571	560.9277999303422
Q9BV86	False	33.0	-382.5151515151515	563.0260299280063
Q9BV87	False	5.0	-200.6	204.2337876062626
Q9BV90	False	21.0	-441.85714285714283	395.5724346063665
Q9BV94	False	47.0	-123.38297872340425	121.1795841929232
Q9BV97	False	18.0	-448.6111111111111	732.9468783910671
Q9BV99	False	18.0	-356.1666666666667	522.5663434754799
Q9BVA0	False	53.0	-267.92452830188677	393.95013806972435
Q9BVA1	False	126.0	-496.6587301587302	483.37642111223875
Q9BVA6	False	6.0	-806.3333333333334	960.2480003739774
Q9BVC3	False	23.0	-148.30434782608697	150.61076662899856
Q9BVC4	False	80.0	-378.95	460.51411216161443
Q9BVC5	False	19.0	-553.0	623.1062256317558
Q9BVC6	False	63.0	-545.6666666666666	655.01881712944
Q9BVG3	False	27.0	-157.4814814814815	120.53042350542789
Q9BVG4	False	30.0	-657.6333333333333	766.3496366251866
Q9BVG8	False	261.0	-389.0498084291188	286.000364068107
Q9BVG9	False	12.0	-454.5	584.0764076728318
Q9BVH7	False	3.0	-135.0	142.92888674675484
Q9BVI0	False	20.0	-752.25	859.8769025273326
Q9BVI4	False	101.0	-514.0	528.0831767668408
Q9BVJ6	False	158.0	-490.0632911392405	483.2121252820009
Q9BVJ7	False	117.0	-303.55555555555554	304.3419816347641
Q9BVK2	False	38.0	-244.05263157894737	405.8160036381812
Q9BVK6	False	94.0	-483.1276595744681	614.3291832602133
Q9BVK8	False	56.0	-129.57142857142858	65.73427491011964
Q9BVL2	False	158.0	-278.4240506329114	208.35790453830248
Q9BVL4	False	17.0	-298.52941176470586	677.3612397642399
Q9BVM2	False	20.0	-572.3	790.7841740955619
Q9BVM4	False	4.0	-31.0	26.16295090390226
Q9BVN2	False	106.0	-285.9622641509434	347.0894595282726
Q9BVP2	False	186.0	-529.989247311828	437.6545378583839
Q9BVQ7	False	48.0	-562.7708333333334	524.2203432870306
Q9BVR0	False	1.0	-2797.0	0.0
Q9BVS4	False	41.0	-619.2926829268292	709.0701655707692
Q9BVS5	False	264.0	-239.84469696969697	139.52037204043756
Q9BVT8	False	40.0	-349.375	516.0495948792131
Q9BVU5	False	2.0	-83.0	14.0
Q9BVV2	False	47.0	-239.70212765957447	163.202382504201
Q9BVV6	False	15.0	-555.8	763.1961914649906
Q9BVV7	False	37.0	-499.27027027027026	608.9709818075987
Q9BVW5	False	21.0	-413.23809523809524	615.5506945787421
Q9BVW6	False	2.0	-511.5	70.5
Q9BVX2	False	43.0	-125.30232558139535	120.06907602645856
Q9BW04	False	11.0	-648.5454545454545	709.8345983571056
Q9BW11	False	37.0	-201.05405405405406	197.00335378486216
Q9BW19	False	34.0	-580.7058823529412	749.5965789288718
Q9BW27	False	81.0	-494.01234567901236	604.4123662612798
Q9BW30	False	3.0	-1041.6666666666667	1202.2083383876893
Q9BW60	False	16.0	-807.5625	881.5762848975407
Q9BW61	False	97.0	-316.1958762886598	410.4336564839044
Q9BW62	False	50.0	-324.0	519.5793298429028
Q9BW66	False	52.0	-263.75	423.11681761205597
Q9BW71	False	56.0	-390.82142857142856	439.6505555203903
Q9BW72	False	9.0	-489.1111111111111	801.7128114847394
Q9BW83	False	56.0	-169.08928571428572	195.43333507012733
Q9BW85	False	58.0	-289.1034482758621	427.6519568469271
Q9BW91	False	21.0	-261.0	577.7101761428888
Q9BW92	False	73.0	-566.9041095890411	607.8007776612145
Q9BWC9	False	37.0	-379.4054054054054	588.0740190338912
Q9BWD1	False	60.0	-364.71666666666664	456.36951737477915
Q9BWD3	False	7.0	-704.8571428571429	880.8079778689286
Q9BWE0	False	45.0	-408.4222222222222	551.459578004444
Q9BWF2	False	73.0	-358.8082191780822	391.2834399043793
Q9BWF3	False	210.0	-465.4809523809524	349.69209874245445
Q9BWG4	False	31.0	-185.5483870967742	287.24563375324226
Q9BWG6	False	190.0	-308.9684210526316	128.19520088164717
Q9BWH2	False	63.0	-242.63492063492063	245.65818952792222
Q9BWH6	False	64.0	-440.03125	545.8859762106346
Q9BWJ2	False	1.0	-73.0	0.0
Q9BWJ5	False	69.0	-438.7391304347826	543.8840629914206
Q9BWK5	False	4.0	-582.0	909.3217252436016
Q9BWL3	False	35.0	-298.62857142857143	402.0158551041265
Q9BWM5	False	8.0	-547.75	914.5033829899155
Q9BWM7	False	89.0	-497.35955056179773	584.4325058289118
Q9BWN1	False	22.0	-402.59090909090907	688.1173036290536
Q9BWP8	False	15.0	-210.0	342.47783383259514
Q9BWQ6	False	28.0	-236.64285714285714	400.8794095740117
Q9BWQ8	False	8.0	-123.0	66.30610831590103
Q9BWS9	False	11.0	-462.72727272727275	796.9487369060812
Q9BWT1	False	10.0	-882.4	679.6125660992444
Q9BWT3	False	11.0	-475.72727272727275	809.7001791807195
Q9BWT6	False	9.0	-399.6666666666667	828.0772910785563
Q9BWT7	False	120.0	-255.55	293.9851427651858
Q9BWU0	False	54.0	-434.77777777777777	616.9250709850237
Q9BWU1	False	69.0	-203.768115942029	360.9505223200501
Q9BWV1	False	17.0	-136.35294117647058	195.6172556975575
Q9BWV2	False	2.0	-284.0	140.0
Q9BWV3	False	10.0	-130.7	211.9820983007763
Q9BWV7	False	2.0	-485.0	438.0
Q9BWW4	False	63.0	-320.12698412698415	505.8148068173434
Q9BWW8	False	13.0	-294.0769230769231	364.82987848679056
Q9BWW9	False	7.0	-525.7142857142857	235.14719662720339
Q9BWX1	False	26.0	-321.1923076923077	511.73551005233236
Q9BWX5	False	15.0	-270.8	238.1862576500444
Q9BX10	False	36.0	-322.80555555555554	524.4919668617139
Q9BX26	False	3.0	-172.0	231.32804989163478
Q9BX40	False	62.0	-461.35483870967744	518.1085356705208
Q9BX46	False	32.0	-130.9375	108.83041208113659
Q9BX51	False	2.0	-28.0	17.0
Q9BX59	False	16.0	-291.75	117.26119349554651
Q9BX63	True	53.0	-278.24528301886795	436.8524169280322
Q9BX66	False	67.0	-416.92537313432837	498.5357758516085
Q9BX67	False	17.0	-393.47058823529414	414.87887922749906
Q9BX68	False	308.0	-256.01623376623377	233.41156254280256
Q9BX69	False	8.0	-88.75	105.96314217689093
Q9BX70	False	54.0	-321.85185185185185	308.9215654623059
Q9BX73	False	17.0	-157.41176470588235	281.2792330059495
Q9BX74	False	4.0	-1207.75	1163.468386979208
Q9BX79	False	8.0	-347.625	616.6895364565545
Q9BX82	False	9.0	-187.11111111111111	332.6651451015452
Q9BX84	False	5.0	-331.2	307.19596351514775
Q9BX93	False	3.0	-35.0	6.97614984548545
Q9BX95	False	26.0	-237.6153846153846	422.919712049742
Q9BX97	False	10.0	-188.2	421.50653612963106
Q9BXA5	False	4.0	-295.75	58.81485781671159
Q9BXA6	False	24.0	-532.5833333333334	518.6994085102554
Q9BXA7	False	21.0	-305.3333333333333	330.07103612539055
Q9BXA9	False	8.0	-186.0	180.1083007526305
Q9BXB1	False	219.0	-370.8082191780822	223.9453001665623
Q9BXB4	False	27.0	-508.9259259259259	643.7010995983637
Q9BXB5	False	27.0	-388.55555555555554	523.9764154526588
Q9BXB7	False	1.0	-492.0	0.0
Q9BXC0	False	1.0	-130.0	0.0
Q9BXC9	False	50.0	-185.34	187.72646164033452
Q9BXD5	False	6.0	-585.5	973.4534315175705
Q9BXF3	False	38.0	-287.55263157894734	303.77369497083305
Q9BXF6	False	89.0	-323.3820224719101	469.76378251436296
Q9BXF9	False	39.0	-197.92307692307693	215.98271353138128
Q9BXG8	False	10.0	-426.2	783.5234265802139
Q9BXH1	False	28.0	-354.5	355.0880675470322
Q9BXI2	False	3.0	-120.0	74.73062736700841
Q9BXI3	False	5.0	-389.6	233.71401327263197
Q9BXI6	False	20.0	-495.75	695.9601910310676
Q9BXI9	False	6.0	-145.33333333333334	108.99949031481243
Q9BXJ0	False	6.0	-81.83333333333333	101.9385708268574
Q9BXJ1	False	11.0	-249.0	285.3893671969769
Q9BXJ2	False	1.0	-562.0	0.0
Q9BXJ3	False	4.0	-320.0	200.9042060286444
Q9BXJ4	False	4.0	-337.75	425.2283945128782
Q9BXJ5	False	47.0	-153.19148936170214	130.98150564559126
Q9BXJ7	False	2.0	-46.0	37.0
Q9BXJ8	False	49.0	-272.3061224489796	497.06970742960016
Q9BXJ9	False	76.0	-426.2236842105263	512.0830164678845
Q9BXK1	False	27.0	-432.25925925925924	549.063754821524
Q9BXK5	False	106.0	-297.7358490566038	382.72575781619037
Q9BXL5	False	50.0	-326.28	285.6103667586315
Q9BXL6	False	15.0	-192.86666666666667	114.02974270874341
Q9BXL7	True	38.0	-285.8421052631579	265.23272068484243
Q9BXL8	False	45.0	-271.22222222222223	360.4282569320304
Q9BXM0	False	16.0	-248.0	173.96946571165873
Q9BXM7	False	562.0	-686.7900355871886	170.71178820985548
Q9BXM9	False	5.0	-915.0	943.9843219037062
Q9BXN1	False	1.0	-374.0	0.0
Q9BXN2	False	54.0	-136.92592592592592	125.37497119409615
Q9BXN6	False	5.0	-333.2	368.423886304892
Q9BXP2	False	24.0	-256.625	385.7677207530459
Q9BXP5	False	129.0	-588.7519379844962	550.8203048478499
Q9BXP8	False	5.0	-135.4	93.85648619035342
Q9BXQ6	False	1.0	-94.0	0.0
Q9BXR0	False	21.0	-331.14285714285717	576.9269398091503
Q9BXR3	False	3.0	-104.0	47.10272462041518
Q9BXR5	False	22.0	-150.54545454545453	170.6958292276132
Q9BXR6	False	25.0	-187.28	216.98083233318098
Q9BXS0	False	17.0	-389.3529411764706	649.70427129457
Q9BXS1	False	13.0	-92.6923076923077	116.4000955692078
Q9BXS4	False	21.0	-568.3809523809524	707.7246220031977
Q9BXS5	False	152.0	-390.17105263157896	423.38486871496326
Q9BXS6	False	48.0	-555.5833333333334	645.2376446361104
Q9BXS9	False	36.0	-180.11111111111111	192.78136403964896
Q9BXT2	False	1.0	-814.0	0.0
Q9BXT4	False	8.0	-422.5	244.3399271506808
Q9BXT5	False	8.0	-300.5	271.4940146669904
Q9BXT6	False	2.0	-497.0	447.0
Q9BXT8	False	3.0	-357.0	334.08681506458765
Q9BXU0	False	30.0	-190.5	148.38952119337807
Q9BXU1	False	10.0	-462.2	715.8669988203117
Q9BXU2	False	2.0	-20.5	1.5
Q9BXU3	False	24.0	-115.375	70.79124975353004
Q9BXU7	False	10.0	-225.7	167.5792648271259
Q9BXU8	False	9.0	-469.6666666666667	749.11177032833
Q9BXU9	False	12.0	-71.08333333333333	31.663486682437373
Q9BXV9	False	15.0	-85.13333333333334	39.09282400759619
Q9BXW3	False	2.0	-1734.5	480.5
Q9BXW4	False	85.0	-228.6705882352941	223.4262814724247
Q9BXW6	False	26.0	-332.3076923076923	467.9520660224448
Q9BXW7	False	35.0	-493.7142857142857	645.8435711279836
Q9BXW9	True	757.0	-824.339498018494	153.12790583988232
Q9BXX0	False	14.0	-267.92857142857144	405.33363053269625
Q9BXX2	False	2.0	-712.5	653.5
Q9BXX3	False	2.0	-765.0	561.0
Q9BXY0	False	79.0	-336.50632911392404	404.3220571639759
Q9BXY4	True	7.0	-320.2857142857143	309.4269885198927
Q9BXY8	False	98.0	-253.73469387755102	150.57871702476632
Q9BY07	False	2.0	-1052.0	641.0
Q9BY08	False	5.0	-226.6	262.6439414873299
Q9BY11	False	68.0	-252.86764705882354	337.5365733739855
Q9BY12	False	37.0	-439.0	629.8184208509967
Q9BY14	False	281.0	-413.6476868327402	188.65727196928097
Q9BY21	False	1.0	-129.0	0.0
Q9BY27	False	29.0	-164.48275862068965	139.77460197728075
Q9BY31	False	1.0	-212.0	0.0
Q9BY32	False	59.0	-345.0	522.2405770705519
Q9BY41	False	41.0	-387.1707317073171	424.75886430056244
