idx	rho	beta	gamma	method	metric	perf
25	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
25	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08072313849676481
25	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
25	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
25	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08307011418798571
25	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
25	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.08989473041518975
25	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
25	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09309058820659027
25	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
25	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09171120744634373
25	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
25	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0824753083550779
25	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
25	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
25	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0844630454296198
25	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
25	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09258184288359192
25	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
25	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
25	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09609521660344914
25	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
25	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
25	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09447494983508212
25	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
25	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
25	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08469572901950334
25	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.145
25	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08553947290186495
25	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
25	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
25	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09560020317308572
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09887805381328509
25	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
25	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
25	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09636643636204752
25	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
25	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
25	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08502083948035656
25	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
25	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.135
25	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0850723645533322
25	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
25	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
25	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09720378378167446
25	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
25	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
25	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1002324693978758
25	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
25	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
25	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.0958362814728033
25	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
25	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
25	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08315170820256024
26	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
26	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
26	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08699429780216328
26	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
26	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
26	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.0943594257065466
26	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
26	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
26	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09827505321623572
26	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
26	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
26	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09764677928264699
26	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
26	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
26	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08950400812883968
26	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
26	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
26	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0879872780008854
26	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
26	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
26	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09648389579544546
26	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
26	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
26	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1007999237248793
26	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
26	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
26	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10038903363829775
26	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
26	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
26	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09206722815947785
26	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
26	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
26	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08911387092801039
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.0991330483161145
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10417612376004143
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10365446166549852
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0952991173884769
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09051778234110441
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10265411663366478
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1075893461690254
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10672713828245597
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09703277681079413
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08975438548330666
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10386698093887396
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10871822139966729
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10701688853353238
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09614446735236816
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09240272126366941
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10047776910372816
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10386115816774741
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10306923610100699
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09457034524955021
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09374637057647199
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10306357081817231
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10718202944704391
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10620483103568272
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09669715699821475
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09523425179971254
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10615896495210736
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11047900214673098
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10875726299997435
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0983275103745584
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09608935259379478
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10812021013436518
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11214394125548567
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10990779052292426
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09786135146824945
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09435827955059306
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10877669774817869
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11185037232625711
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10782638393216609
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09420476916917611
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09043505351613512
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09819737781626667
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10267256599346634
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1026405197359463
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09381308928687576
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09160200098736372
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10076459311058185
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10569478898274468
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10586621048924016
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.096638002839534
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09317686232531369
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10429941679946028
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1100367947471202
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10937322509609784
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09902517268315565
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09609888017935772
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11009733371398231
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11486408047001279
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11286214480221979
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1011258055148554
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09539788677030944
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11101005885043413
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11628396436384689
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11209400738813821
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09795134571299507
29	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
29	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
