id	name	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
ENSG00000003096		16.129825885887158	16.92707625479196	15.795890159165454	15.53799288697294	16.56302536878606	16.281075836349466	7.724077780785662	7.950743524474802	7.884636611530622	8.122040853289976
ENSG00000003137	CYP26B1	8.45799556450779	8.722398371797114	8.27064294564169	8.098102067834903	8.531919877993984	8.355194329237548	4.87891505704263	4.889178257754388	4.921211305545935	4.928467737629631
ENSG00000003147	ICA1	8.228837569746652	8.608173521353377	8.024179943518561	7.8737861047729885	8.379984938257522	8.213109592253574	5.307976373962807	5.3406273251381915	5.347112964312036	5.378255263231692
ENSG00000003249		6.466191279942738	6.507457828925756	6.384700244889807	6.344962187774587	6.415862173968478	6.371291647922037	6.13754276033955	6.137916276164909	6.137987051498959	6.1383526274098426
ENSG00000003393	ALS2	6.4537115035352155	6.823370026198619	6.187889933179202	5.974223208064703	6.530985219764416	6.29690307768448	3.061443692392404	3.0757096204861503	3.082513994173465	3.095822638710383
ENSG00000003400	CASP10	10.956372788875251	11.787908606771015	11.079393204848499	11.192676929649652	11.932167501894822	12.065197225131435	5.791697262544228	6.24951210908128	6.296965910636093	6.715487291529859
ENSG00000003402	CFLAR	13.870899668785755	14.994843068219257	13.869804225476543	13.880352237051993	14.979731502804048	14.979538512062879	7.51061856179632	8.031351747657366	8.006239351347402	8.507708437252944
ENSG00000003436	TFPI	7.4712272242069	7.484301830305282	7.327539962049355	7.216596376462785	7.339311565512727	7.228385531704923	5.8526808691453995	5.843391421814508	5.847373756186656	5.843509925107749
ENSG00000003509	NDUFAF7	12.075341919683721	12.872316975533083	11.668468039218816	11.359047541503172	12.422294964219116	12.083118996407968	4.880912204638956	5.025646078759742	5.019825669997394	5.172283925526056
ENSG00000003756	RBM5	13.84714521072639	13.925626895847715	13.838503131529615	13.798869524176025	13.9199503840798	13.882642130449849	6.122500317644005	6.1512164538693135	6.282471779149611	6.279226129111728
ENSG00000003989		11.64221660543695	12.084458130975426	11.329858134618208	11.02546790075065	11.766851208438853	11.456742687011463	3.6510076907602667	3.809701727811822	3.8692392365808814	3.972793794601781
ENSG00000004059	ARF5	19.660543859996654	20.29602043570247	19.19298695193711	18.721859917361733	19.818885291516118	19.340414659678043	6.830661970539528	6.936900097015498	7.074910704534452	7.197465333485037
ENSG00000004399	PLXND1	7.099477827992192	7.037428886405844	7.039981090466716	6.978229225839465	6.989269977367079	6.936782211585956	5.324624804798728	5.287832943871635	5.302817499865985	5.304870390307437
