id	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
Q96SU4	10.268907544287778	10.61549403312134	9.99083143519868	9.732732240469328	10.325407606551815	10.055043924571935	4.32691806548668	4.345184382158057	4.353607362155101	4.368131635354599
Q96SW2	36.153593736854944	37.49187867847276	36.48862837578374	36.686210858467675	37.85697808255245	38.08048006064238	21.723177248623422	24.269192980682572	23.906328987924294	26.31524872219217
Q96SY0	16.04510870205304	17.174084950697804	15.75665666135324	15.510274298624907	16.86029885350229	16.593886236550745	5.682398304499084	5.859589799762224	5.835539109254367	6.07254353221956
Q96SZ4	1.392168777190227	1.4360940292482243	1.2533552845253462	1.1817152138545726	1.2863329997103765	1.2090710350036524	0.82081736268474	0.8228292503343378	0.8230160334866196	0.8245156848778742
Q96SZ5	6.049493991194114	6.280692963343291	6.700318047786187	6.9866437919516	7.003012858488801	7.32246555349902	4.864606042184883	4.980041878447575	5.128105256174741	5.206347125807655
Q96SZ6	13.502910612371391	13.823033870287215	13.20976480697631	12.919661173086848	13.525142589100003	13.231569969250012	5.663863920430042	5.689722135359552	5.727982840836917	5.753008770385397
Q96T11	11.569918277992493	11.60932463406027	11.48697884471966	11.454464455624251	11.51615883318729	11.479714307538774	11.262053874470348	11.264129591988027	11.264802111222803	11.266785416233942
Q96T17	9.137342955087162	9.463397286778578	8.966587132396546	8.808999658130707	9.286915605265474	9.12457223497323	3.7517571084028085	3.766970784543635	3.7742542536198735	3.8108955173548047
Q96T21	11.32351736118639	11.753258845821316	11.291994532690007	11.263843869517506	11.726880371319234	11.706880697415977	4.35271306574088	4.398328939528504	4.43482184858172	4.5359463801007855
Q96T23	9.45820288317145	9.475896958865656	9.793969956531267	10.131484710436098	9.822470209657089	10.171037544249499	4.910766568266783	5.163563256528123	5.069544442602862	5.33384344113574
Q96T25	11.811231566640023	11.735718500440152	11.742890054826072	11.673978711020874	11.677688075724603	11.61819635948703	11.302329151369412	11.303090150698237	11.302495003515174	11.301175630912013
Q96T37	18.21656028218492	18.200580738025018	22.15751603197905	25.75424073257034	22.143262964151763	25.738545677293402	94.96207122785235	94.27817806866953	95.80663231966652	95.78813958733296
